date,AMTMNO,BOGMBASE,CPIAUCSL,GDPC1,HOUST,INDPRO,NCBCMDPMVCE,PCEC96,PPIACO,UNRATE
2022-04-19,581005.8,5708.78,290.212,21948.41,1655.2,102.94,25.973,15218.26,270.075,3.64
2022-04-20,581207.067,5698.99,290.303,21950.032,1645.6,102.943,25.988,15217.38,270.339,3.637
2022-04-21,581408.333,5689.2,290.393,21951.653,1636.0,102.945,26.002,15216.5,270.604,3.633
2022-04-22,581609.6,5679.41,290.484,21953.275,1626.4,102.947,26.017,15215.62,270.869,3.63
2022-04-23,581810.867,5669.62,290.574,21954.896,1616.8,102.949,26.032,15214.74,271.133,3.627
2022-04-24,582012.133,5659.83,290.665,21956.518,1607.2,102.951,26.046,15213.86,271.398,3.623
2022-04-25,582213.4,5650.04,290.756,21958.139,1597.6,102.953,26.061,15212.98,271.663,3.62
2022-04-26,582414.667,5640.25,290.846,21959.761,1588.0,102.955,26.076,15212.1,271.928,3.617
2022-04-27,582615.933,5630.46,290.937,21961.383,1578.4,102.957,26.09,15211.22,272.192,3.613
2022-04-28,582817.2,5620.67,291.027,21963.004,1568.8,102.96,26.105,15210.34,272.457,3.61
2022-04-29,583018.467,5610.88,291.118,21964.626,1559.2,102.962,26.12,15209.46,272.722,3.607
2022-04-30,583219.733,5601.09,291.208,21966.247,1549.6,102.964,26.134,15208.58,272.986,3.603
2022-05-01,583421.0,5591.3,291.299,21967.869,1540.0,102.966,26.149,15207.7,273.251,3.6
2022-05-02,583632.226,5588.558,291.421,21969.49,1540.065,102.961,26.164,15208.026,273.477,3.6
2022-05-03,583843.452,5585.816,291.542,21971.112,1540.129,102.957,26.179,15208.352,273.703,3.6
2022-05-04,584054.677,5583.074,291.664,21972.733,1540.194,102.952,26.193,15208.677,273.928,3.6
2022-05-05,584265.903,5580.332,291.786,21974.355,1540.258,102.947,26.208,15209.003,274.154,3.6
2022-05-06,584477.129,5577.59,291.908,21975.977,1540.323,102.943,26.223,15209.329,274.38,3.6
2022-05-07,584688.355,5574.848,292.029,21977.598,1540.387,102.938,26.237,15209.655,274.606,3.6
2022-05-08,584899.581,5572.106,292.151,21979.22,1540.452,102.933,26.252,15209.981,274.832,3.6
2022-05-09,585110.806,5569.365,292.273,21980.841,1540.516,102.929,26.267,15210.306,275.057,3.6
2022-05-10,585322.032,5566.623,292.394,21982.463,1540.581,102.924,26.281,15210.632,275.283,3.6
2022-05-11,585533.258,5563.881,292.516,21984.084,1540.645,102.92,26.296,15210.958,275.509,3.6
2022-05-12,585744.484,5561.139,292.638,21985.706,1540.71,102.915,26.311,15211.284,275.735,3.6
2022-05-13,585955.71,5558.397,292.76,21987.328,1540.774,102.91,26.325,15211.61,275.961,3.6
2022-05-14,586166.935,5555.655,292.881,21988.949,1540.839,102.906,26.34,15211.935,276.186,3.6
2022-05-15,586378.161,5552.913,293.003,21990.571,1540.903,102.901,26.355,15212.261,276.412,3.6
2022-05-16,586589.387,5550.171,293.125,21992.192,1540.968,102.896,26.369,15212.587,276.638,3.6
2022-05-17,586800.613,5547.429,293.246,21993.814,1541.032,102.892,26.384,15212.913,276.864,3.6
2022-05-18,587011.839,5544.687,293.368,21995.435,1541.097,102.887,26.399,15213.239,277.09,3.6
2022-05-19,587223.065,5541.945,293.49,21997.057,1541.161,102.883,26.413,15213.565,277.316,3.6
2022-05-20,587434.29,5539.203,293.611,21998.678,1541.226,102.878,26.428,15213.89,277.541,3.6
2022-05-21,587645.516,5536.461,293.733,22000.3,1541.29,102.873,26.443,15214.216,277.767,3.6
2022-05-22,587856.742,5533.719,293.855,22001.922,1541.355,102.869,26.457,15214.542,277.993,3.6
2022-05-23,588067.968,5530.977,293.977,22003.543,1541.419,102.864,26.472,15214.868,278.219,3.6
2022-05-24,588279.194,5528.235,294.098,22005.165,1541.484,102.859,26.487,15215.194,278.445,3.6
2022-05-25,588490.419,5525.494,294.22,22006.786,1541.548,102.855,26.501,15215.519,278.67,3.6
2022-05-26,588701.645,5522.752,294.342,22008.408,1541.613,102.85,26.516,15215.845,278.896,3.6
2022-05-27,588912.871,5520.01,294.463,22010.029,1541.677,102.846,26.531,15216.171,279.122,3.6
2022-05-28,589124.097,5517.268,294.585,22011.651,1541.742,102.841,26.545,15216.497,279.348,3.6
2022-05-29,589335.323,5514.526,294.707,22013.273,1541.806,102.836,26.56,15216.823,279.574,3.6
2022-05-30,589546.548,5511.784,294.829,22014.894,1541.871,102.832,26.575,15217.148,279.799,3.6
2022-05-31,589757.774,5509.042,294.95,22016.516,1541.935,102.827,26.589,15217.474,280.025,3.6
2022-06-01,589969.0,5506.3,295.072,22018.137,1542.0,102.822,26.604,15217.8,280.251,3.6
2022-06-02,589785.467,5507.32,295.068,22019.759,1537.0,102.83,26.619,15217.557,279.985,3.597
2022-06-03,589601.933,5508.34,295.063,22021.38,1532.0,102.838,26.633,15217.313,279.719,3.593
2022-06-04,589418.4,5509.36,295.059,22023.002,1527.0,102.845,26.648,15217.07,279.453,3.59
2022-06-05,589234.867,5510.38,295.054,22024.623,1522.0,102.853,26.663,15216.827,279.187,3.587
2022-06-06,589051.333,5511.4,295.05,22026.245,1517.0,102.86,26.678,15216.583,278.922,3.583
2022-06-07,588867.8,5512.42,295.046,22027.867,1512.0,102.868,26.692,15216.34,278.656,3.58
2022-06-08,588684.267,5513.44,295.041,22029.488,1507.0,102.876,26.707,15216.097,278.39,3.577
2022-06-09,588500.733,5514.46,295.037,22031.11,1502.0,102.883,26.722,15215.853,278.124,3.573
2022-06-10,588317.2,5515.48,295.032,22032.731,1497.0,102.891,26.736,15215.61,277.858,3.57
2022-06-11,588133.667,5516.5,295.028,22034.353,1492.0,102.898,26.751,15215.367,277.592,3.567
2022-06-12,587950.133,5517.52,295.024,22035.974,1487.0,102.906,26.766,15215.123,277.326,3.563
2022-06-13,587766.6,5518.54,295.019,22037.596,1482.0,102.914,26.78,15214.88,277.06,3.56
2022-06-14,587583.067,5519.56,295.015,22039.217,1477.0,102.921,26.795,15214.637,276.794,3.557
2022-06-15,587399.533,5520.58,295.01,22040.839,1472.0,102.929,26.81,15214.393,276.528,3.553
2022-06-16,587216.0,5521.6,295.006,22042.461,1467.0,102.936,26.824,15214.15,276.262,3.55
2022-06-17,587032.467,5522.62,295.002,22044.082,1462.0,102.944,26.839,15213.907,275.997,3.547
2022-06-18,586848.933,5523.64,294.997,22045.704,1457.0,102.952,26.854,15213.663,275.731,3.543
2022-06-19,586665.4,5524.66,294.993,22047.325,1452.0,102.959,26.868,15213.42,275.465,3.54
2022-06-20,586481.867,5525.68,294.988,22048.947,1447.0,102.967,26.883,15213.177,275.199,3.537
2022-06-21,586298.333,5526.7,294.984,22050.568,1442.0,102.974,26.898,15212.933,274.933,3.533
2022-06-22,586114.8,5527.72,294.98,22052.19,1437.0,102.982,26.912,15212.69,274.667,3.53
2022-06-23,585931.267,5528.74,294.975,22053.812,1432.0,102.99,26.927,15212.447,274.401,3.527
2022-06-24,585747.733,5529.76,294.971,22055.433,1427.0,102.997,26.942,15212.203,274.135,3.523
2022-06-25,585564.2,5530.78,294.966,22057.055,1422.0,103.005,26.956,15211.96,273.869,3.52
2022-06-26,585380.667,5531.8,294.962,22058.676,1417.0,103.012,26.971,15211.717,273.604,3.517
2022-06-27,585197.133,5532.82,294.958,22060.298,1412.0,103.02,26.986,15211.473,273.338,3.513
2022-06-28,585013.6,5533.84,294.953,22061.919,1407.0,103.028,27.0,15211.23,273.072,3.51
2022-06-29,584830.067,5534.86,294.949,22063.541,1402.0,103.035,27.015,15210.987,272.806,3.507
2022-06-30,584646.533,5535.88,294.944,22065.162,1397.0,103.043,27.03,15210.743,272.54,3.503
2022-07-01,584463.0,5536.9,294.94,22066.784,1392.0,103.05,27.044,15210.5,272.274,3.5
2022-07-02,584393.871,5538.355,294.947,22068.77,1396.129,103.054,27.032,15213.303,272.186,3.503
2022-07-03,584324.742,5539.81,294.954,22070.755,1400.258,103.058,27.02,15216.106,272.098,3.506
2022-07-04,584255.613,5541.265,294.961,22072.741,1404.387,103.062,27.008,15218.91,272.01,3.51
2022-07-05,584186.484,5542.719,294.969,22074.726,1408.516,103.066,26.996,15221.713,271.922,3.513
2022-07-06,584117.355,5544.174,294.976,22076.712,1412.645,103.07,26.984,15224.516,271.834,3.516
2022-07-07,584048.226,5545.629,294.983,22078.698,1416.774,103.074,26.972,15227.319,271.746,3.519
2022-07-08,583979.097,5547.084,294.99,22080.683,1420.903,103.078,26.96,15230.123,271.658,3.523
2022-07-09,583909.968,5548.539,294.997,22082.669,1425.032,103.081,26.948,15232.926,271.57,3.526
2022-07-10,583840.839,5549.994,295.004,22084.654,1429.161,103.085,26.936,15235.729,271.482,3.529
2022-07-11,583771.71,5551.448,295.012,22086.64,1433.29,103.089,26.924,15238.532,271.394,3.532
2022-07-12,583702.581,5552.903,295.019,22088.626,1437.419,103.093,26.912,15241.335,271.306,3.535
2022-07-13,583633.452,5554.358,295.026,22090.611,1441.548,103.097,26.9,15244.139,271.218,3.539
2022-07-14,583564.323,5555.813,295.033,22092.597,1445.677,103.101,26.887,15246.942,271.13,3.542
2022-07-15,583495.194,5557.268,295.04,22094.582,1449.806,103.105,26.875,15249.745,271.042,3.545
2022-07-16,583426.065,5558.723,295.047,22096.568,1453.935,103.108,26.863,15252.548,270.954,3.548
2022-07-17,583356.935,5560.177,295.055,22098.554,1458.065,103.112,26.851,15255.352,270.866,3.552
2022-07-18,583287.806,5561.632,295.062,22100.539,1462.194,103.116,26.839,15258.155,270.778,3.555
2022-07-19,583218.677,5563.087,295.069,22102.525,1466.323,103.12,26.827,15260.958,270.69,3.558
2022-07-20,583149.548,5564.542,295.076,22104.51,1470.452,103.124,26.815,15263.761,270.602,3.561
2022-07-21,583080.419,5565.997,295.083,22106.496,1474.581,103.128,26.803,15266.565,270.514,3.565
2022-07-22,583011.29,5567.452,295.09,22108.482,1478.71,103.132,26.791,15269.368,270.426,3.568
2022-07-23,582942.161,5568.906,295.098,22110.467,1482.839,103.136,26.779,15272.171,270.338,3.571
2022-07-24,582873.032,5570.361,295.105,22112.453,1486.968,103.139,26.767,15274.974,270.25,3.574
2022-07-25,582803.903,5571.816,295.112,22114.438,1491.097,103.143,26.755,15277.777,270.162,3.577
2022-07-26,582734.774,5573.271,295.119,22116.424,1495.226,103.147,26.743,15280.581,270.074,3.581
2022-07-27,582665.645,5574.726,295.126,22118.41,1499.355,103.151,26.73,15283.384,269.986,3.584
2022-07-28,582596.516,5576.181,295.133,22120.395,1503.484,103.155,26.718,15286.187,269.898,3.587
2022-07-29,582527.387,5577.635,295.141,22122.381,1507.613,103.159,26.706,15288.99,269.81,3.59
2022-07-30,582458.258,5579.09,295.148,22124.366,1511.742,103.163,26.694,15291.794,269.722,3.594
2022-07-31,582389.129,5580.545,295.155,22126.352,1515.871,103.166,26.682,15294.597,269.634,3.597
2022-08-01,582320.0,5582.0,295.162,22128.338,1520.0,103.17,26.67,15297.4,269.546,3.6
2022-08-02,582173.194,5576.487,295.203,22130.323,1518.387,103.182,26.658,15298.284,269.493,3.597
2022-08-03,582026.387,5570.974,295.243,22132.309,1516.774,103.194,26.646,15299.168,269.44,3.594
2022-08-04,581879.581,5565.461,295.284,22134.294,1515.161,103.205,26.634,15300.052,269.387,3.59
2022-08-05,581732.774,5559.948,295.324,22136.28,1513.548,103.217,26.622,15300.935,269.333,3.587
2022-08-06,581585.968,5554.435,295.365,22138.266,1511.935,103.229,26.61,15301.819,269.28,3.584
2022-08-07,581439.161,5548.923,295.406,22140.251,1510.323,103.24,26.598,15302.703,269.227,3.581
2022-08-08,581292.355,5543.41,295.446,22142.237,1508.71,103.252,26.586,15303.587,269.174,3.577
2022-08-09,581145.548,5537.897,295.487,22144.222,1507.097,103.264,26.573,15304.471,269.121,3.574
2022-08-10,580998.742,5532.384,295.528,22146.208,1505.484,103.275,26.561,15305.355,269.068,3.571
2022-08-11,580851.935,5526.871,295.568,22148.194,1503.871,103.287,26.549,15306.239,269.014,3.568
2022-08-12,580705.129,5521.358,295.609,22150.179,1502.258,103.299,26.537,15307.123,268.961,3.565
2022-08-13,580558.323,5515.845,295.649,22152.165,1500.645,103.311,26.525,15308.006,268.908,3.561
2022-08-14,580411.516,5510.332,295.69,22154.15,1499.032,103.322,26.513,15308.89,268.855,3.558
2022-08-15,580264.71,5504.819,295.731,22156.136,1497.419,103.334,26.501,15309.774,268.802,3.555
2022-08-16,580117.903,5499.306,295.771,22158.122,1495.806,103.346,26.489,15310.658,268.749,3.552
2022-08-17,579971.097,5493.794,295.812,22160.107,1494.194,103.357,26.477,15311.542,268.695,3.548
2022-08-18,579824.29,5488.281,295.852,22162.093,1492.581,103.369,26.465,15312.426,268.642,3.545
2022-08-19,579677.484,5482.768,295.893,22164.078,1490.968,103.381,26.453,15313.31,268.589,3.542
2022-08-20,579530.677,5477.255,295.934,22166.064,1489.355,103.392,26.441,15314.194,268.536,3.539
2022-08-21,579383.871,5471.742,295.974,22168.049,1487.742,103.404,26.429,15315.077,268.483,3.535
2022-08-22,579237.065,5466.229,296.015,22170.035,1486.129,103.416,26.417,15315.961,268.43,3.532
2022-08-23,579090.258,5460.716,296.055,22172.021,1484.516,103.427,26.404,15316.845,268.376,3.529
2022-08-24,578943.452,5455.203,296.096,22174.006,1482.903,103.439,26.392,15317.729,268.323,3.526
2022-08-25,578796.645,5449.69,296.137,22175.992,1481.29,103.451,26.38,15318.613,268.27,3.523
2022-08-26,578649.839,5444.177,296.177,22177.977,1479.677,103.462,26.368,15319.497,268.217,3.519
2022-08-27,578503.032,5438.665,296.218,22179.963,1478.065,103.474,26.356,15320.381,268.164,3.516
2022-08-28,578356.226,5433.152,296.259,22181.949,1476.452,103.486,26.344,15321.265,268.111,3.513
2022-08-29,578209.419,5427.639,296.299,22183.934,1474.839,103.498,26.332,15322.148,268.057,3.51
2022-08-30,578062.613,5422.126,296.34,22185.92,1473.226,103.509,26.32,15323.032,268.004,3.506
2022-08-31,577915.806,5416.613,296.38,22187.905,1471.613,103.521,26.308,15323.916,267.951,3.503
2022-09-01,577769.0,5411.1,296.421,22189.891,1470.0,103.533,26.296,15324.8,267.898,3.5
2022-09-02,578190.533,5408.74,296.473,22191.877,1469.0,103.53,26.284,15325.65,267.803,3.503
2022-09-03,578612.067,5406.38,296.525,22193.862,1468.0,103.527,26.272,15326.5,267.709,3.507
2022-09-04,579033.6,5404.02,296.577,22195.848,1467.0,103.524,26.26,15327.35,267.614,3.51
2022-09-05,579455.133,5401.66,296.629,22197.833,1466.0,103.521,26.247,15328.2,267.52,3.513
2022-09-06,579876.667,5399.3,296.681,22199.819,1465.0,103.518,26.235,15329.05,267.425,3.517
2022-09-07,580298.2,5396.94,296.733,22201.805,1464.0,103.515,26.223,15329.9,267.331,3.52
2022-09-08,580719.733,5394.58,296.785,22203.79,1463.0,103.512,26.211,15330.75,267.236,3.523
2022-09-09,581141.267,5392.22,296.836,22205.776,1462.0,103.509,26.199,15331.6,267.141,3.527
2022-09-10,581562.8,5389.86,296.888,22207.761,1461.0,103.506,26.187,15332.45,267.047,3.53
2022-09-11,581984.333,5387.5,296.94,22209.747,1460.0,103.503,26.175,15333.3,266.952,3.533
2022-09-12,582405.867,5385.14,296.992,22211.733,1459.0,103.5,26.163,15334.15,266.858,3.537
2022-09-13,582827.4,5382.78,297.044,22213.718,1458.0,103.497,26.151,15335.0,266.763,3.54
2022-09-14,583248.933,5380.42,297.096,22215.704,1457.0,103.494,26.139,15335.85,266.669,3.543
2022-09-15,583670.467,5378.06,297.148,22217.689,1456.0,103.491,26.127,15336.7,266.574,3.547
2022-09-16,584092.0,5375.7,297.2,22219.675,1455.0,103.488,26.115,15337.55,266.48,3.55
2022-09-17,584513.533,5373.34,297.252,22221.661,1454.0,103.485,26.103,15338.4,266.385,3.553
2022-09-18,584935.067,5370.98,297.304,22223.646,1453.0,103.483,26.09,15339.25,266.29,3.557
2022-09-19,585356.6,5368.62,297.356,22225.632,1452.0,103.48,26.078,15340.1,266.196,3.56
2022-09-20,585778.133,5366.26,297.408,22227.617,1451.0,103.477,26.066,15340.95,266.101,3.563
2022-09-21,586199.667,5363.9,297.46,22229.603,1450.0,103.474,26.054,15341.8,266.007,3.567
2022-09-22,586621.2,5361.54,297.512,22231.589,1449.0,103.471,26.042,15342.65,265.912,3.57
2022-09-23,587042.733,5359.18,297.564,22233.574,1448.0,103.468,26.03,15343.5,265.818,3.573
2022-09-24,587464.267,5356.82,297.615,22235.56,1447.0,103.465,26.018,15344.35,265.723,3.577
2022-09-25,587885.8,5354.46,297.667,22237.545,1446.0,103.462,26.006,15345.2,265.628,3.58
2022-09-26,588307.333,5352.1,297.719,22239.531,1445.0,103.459,25.994,15346.05,265.534,3.583
2022-09-27,588728.867,5349.74,297.771,22241.517,1444.0,103.456,25.982,15346.9,265.439,3.587
2022-09-28,589150.4,5347.38,297.823,22243.502,1443.0,103.453,25.97,15347.75,265.345,3.59
2022-09-29,589571.933,5345.02,297.875,22245.488,1442.0,103.45,25.958,15348.6,265.25,3.593
2022-09-30,589993.467,5342.66,297.927,22247.473,1441.0,103.447,25.946,15349.45,265.156,3.597
2022-10-01,590415.0,5340.3,297.979,22249.459,1440.0,103.444,25.934,15350.3,265.061,3.6
2022-10-02,590009.387,5342.852,298.003,22251.133,1439.355,103.433,25.915,15348.855,265.0,3.6
2022-10-03,589603.774,5345.403,298.026,22252.806,1438.71,103.422,25.897,15347.41,264.938,3.6
2022-10-04,589198.161,5347.955,298.05,22254.48,1438.065,103.411,25.879,15345.965,264.877,3.6
2022-10-05,588792.548,5350.506,298.073,22256.154,1437.419,103.401,25.861,15344.519,264.815,3.6
2022-10-06,588386.935,5353.058,298.097,22257.827,1436.774,103.39,25.843,15343.074,264.754,3.6
2022-10-07,587981.323,5355.61,298.12,22259.501,1436.129,103.379,25.825,15341.629,264.692,3.6
2022-10-08,587575.71,5358.161,298.144,22261.175,1435.484,103.368,25.806,15340.184,264.631,3.6
2022-10-09,587170.097,5360.713,298.167,22262.848,1434.839,103.357,25.788,15338.739,264.57,3.6
2022-10-10,586764.484,5363.265,298.191,22264.522,1434.194,103.346,25.77,15337.294,264.508,3.6
2022-10-11,586358.871,5365.816,298.214,22266.196,1433.548,103.335,25.752,15335.848,264.447,3.6
2022-10-12,585953.258,5368.368,298.238,22267.869,1432.903,103.324,25.734,15334.403,264.385,3.6
2022-10-13,585547.645,5370.919,298.261,22269.543,1432.258,103.313,25.715,15332.958,264.324,3.6
2022-10-14,585142.032,5373.471,298.285,22271.216,1431.613,103.302,25.697,15331.513,264.263,3.6
2022-10-15,584736.419,5376.023,298.308,22272.89,1430.968,103.291,25.679,15330.068,264.201,3.6
2022-10-16,584330.806,5378.574,298.332,22274.564,1430.323,103.28,25.661,15328.623,264.14,3.6
2022-10-17,583925.194,5381.126,298.355,22276.237,1429.677,103.27,25.643,15327.177,264.078,3.6
2022-10-18,583519.581,5383.677,298.379,22277.911,1429.032,103.259,25.625,15325.732,264.017,3.6
2022-10-19,583113.968,5386.229,298.402,22279.585,1428.387,103.248,25.606,15324.287,263.955,3.6
2022-10-20,582708.355,5388.781,298.426,22281.258,1427.742,103.237,25.588,15322.842,263.894,3.6
2022-10-21,582302.742,5391.332,298.449,22282.932,1427.097,103.226,25.57,15321.397,263.833,3.6
2022-10-22,581897.129,5393.884,298.473,22284.606,1426.452,103.215,25.552,15319.952,263.771,3.6
2022-10-23,581491.516,5396.435,298.496,22286.279,1425.806,103.204,25.534,15318.506,263.71,3.6
2022-10-24,581085.903,5398.987,298.52,22287.953,1425.161,103.193,25.516,15317.061,263.648,3.6
2022-10-25,580680.29,5401.539,298.543,22289.627,1424.516,103.182,25.497,15315.616,263.587,3.6
2022-10-26,580274.677,5404.09,298.567,22291.3,1423.871,103.171,25.479,15314.171,263.526,3.6
2022-10-27,579869.065,5406.642,298.59,22292.974,1423.226,103.16,25.461,15312.726,263.464,3.6
2022-10-28,579463.452,5409.194,298.614,22294.648,1422.581,103.149,25.443,15311.281,263.403,3.6
2022-10-29,579057.839,5411.745,298.637,22296.321,1421.935,103.139,25.425,15309.835,263.341,3.6
2022-10-30,578652.226,5414.297,298.661,22297.995,1421.29,103.128,25.407,15308.39,263.28,3.6
2022-10-31,578246.613,5416.848,298.684,22299.669,1420.645,103.117,25.388,15306.945,263.218,3.6
2022-11-01,577841.0,5419.4,298.708,22301.342,1420.0,103.106,25.37,15305.5,263.157,3.6
2022-11-02,577785.733,5418.953,298.711,22303.016,1417.333,103.063,25.352,15305.857,262.982,3.597
2022-11-03,577730.467,5418.507,298.715,22304.69,1414.667,103.021,25.334,15306.213,262.806,3.593
2022-11-04,577675.2,5418.06,298.718,22306.363,1412.0,102.978,25.316,15306.57,262.631,3.59
2022-11-05,577619.933,5417.613,298.721,22308.037,1409.333,102.935,25.298,15306.927,262.456,3.587
2022-11-06,577564.667,5417.167,298.725,22309.71,1406.667,102.893,25.279,15307.283,262.28,3.583
2022-11-07,577509.4,5416.72,298.728,22311.384,1404.0,102.85,25.261,15307.64,262.105,3.58
2022-11-08,577454.133,5416.273,298.731,22313.058,1401.333,102.807,25.243,15307.997,261.93,3.577
2022-11-09,577398.867,5415.827,298.735,22314.731,1398.667,102.765,25.225,15308.353,261.754,3.573
2022-11-10,577343.6,5415.38,298.738,22316.405,1396.0,102.722,25.207,15308.71,261.579,3.57
2022-11-11,577288.333,5414.933,298.741,22318.079,1393.333,102.679,25.189,15309.067,261.404,3.567
2022-11-12,577233.067,5414.487,298.745,22319.752,1390.667,102.637,25.17,15309.423,261.228,3.563
2022-11-13,577177.8,5414.04,298.748,22321.426,1388.0,102.594,25.152,15309.78,261.053,3.56
